date,ticker,liquidity_tier,market_cap_bucket,region,sector,return,realized_vol,turnover_usd_m,spread_bps,stress_regime,log_turnover
2024-04-10,STK04,Medium,Mid,US,Healthcare,0.0329,0.01669,31.37,20.96,Calm,3.445852022202587
2024-04-10,STK05,Medium,Large,Europe,Financials,0.00095,0.01717,61.43,19.29,Calm,4.117898315175836
2024-04-10,STK06,Low,Mid,Asia,Tech,0.03816,0.02691,18.16,34.34,Calm,2.8992213731731473
2024-04-10,STK07,High,Mid,US,Healthcare,0.03292,0.0234,158.95,14.13,Calm,5.068589687356812
2024-04-10,STK08,Medium,Large,Europe,Healthcare,-0.01015,0.02009,55.18,21.01,Calm,4.01060056878914
2024-04-10,STK09,High,Small,Europe,Financials,-0.00594,0.02926,108.33,18.15,Calm,4.6851821239574765
2024-04-10,STK10,Low,Small,Asia,Industrials,0.01531,0.02478,13.01,33.52,Calm,2.565718292524414
2024-04-10,STK11,High,Large,Europe,Financials,-0.00102,0.01581,130.43,13.19,Calm,4.8708366843821915
2024-04-10,STK12,Medium,Mid,Asia,Tech,-0.00795,0.02458,51.5,18.98,Calm,3.9415818076696905
2024-04-10,STK13,Low,Mid,US,Tech,-0.03345,0.02454,29.84,35.29,Calm,3.3958497753355603
2024-04-10,STK14,Medium,Mid,US,Healthcare,0.0225,0.02222,33.46,24.19,Calm,3.510350695558678
2024-04-10,STK15,High,Mid,Asia,Healthcare,0.02946,0.02432,126.13,17.1,Calm,4.837313121099101
2024-04-10,STK16,High,Mid,Asia,Financials,0.02051,0.02674,135.63,15.63,Calm,4.909930589974623
2024-04-10,STK17,Medium,Small,Asia,Tech,0.03594,0.03171,47.2,23.95,Calm,3.8543938925915096
2024-04-10,STK18,Low,Large,Asia,Industrials,0.00851,0.02426,16.42,34.4,Calm,2.7985001040242823
2024-04-10,STK19,High,Large,Europe,Financials,0.00875,0.02072,106.19,16.89,Calm,4.665229942415754
2024-04-10,STK20,Medium,Small,US,Tech,-0.00273,0.03086,76.84,22.84,Calm,4.341725337900356
2024-04-10,STK21,Medium,Mid,Asia,Industrials,0.01459,0.0195,47.41,19.16,Calm,3.8588331769140267
2024-04-10,STK22,High,Mid,Europe,Industrials,0.01867,0.02452,112.9,15.51,Calm,4.726502471155617
2024-04-10,STK23,Medium,Mid,Europe,Tech,-0.03539,0.01986,52.09,21.72,Calm,3.9529729917571004
2024-04-10,STK24,Medium,Small,US,Financials,-0.03644,0.03132,32.57,24.83,Calm,3.4833916192881422
2024-04-10,STK25,High,Small,Asia,Tech,0.00448,0.03356,90.61,16.44,Calm,4.5065645822339695
2024-04-10,STK26,Medium,Small,Europe,Industrials,-0.05581,0.02802,33.98,24.59,Calm,3.525772116243786
2024-04-10,STK27,Medium,Large,Asia,Industrials,0.02093,0.01616,42.87,21.15,Calm,3.7581722806098856
2024-04-10,STK28,Medium,Large,US,Tech,0.00882,0.02257,47.64,18.88,Calm,3.8636727444870993
2024-04-10,STK29,Low,Small,Asia,Industrials,-0.04006,0.03368,26.95,36.61,Calm,3.2939832973550063
2024-04-10,STK30,Medium,Small,Asia,Industrials,-0.03178,0.02769,80.27,20.73,Calm,4.385395952143486
2024-04-11,STK01,High,Mid,Europe,Healthcare,0.01024,0.02221,90.05,17.08,Calm,4.500365071621965
2024-04-11,STK02,Medium,Small,Europe,Healthcare,-0.00069,0.02836,37.17,26.33,Calm,3.615501984309161
2024-04-11,STK03,High,Large,Europe,Tech,-0.01216,0.0237,151.29,14.46,Calm,5.019198524756743
2024-04-11,STK04,Medium,Mid,US,Healthcare,0.01531,0.02785,71.35,20.39,Calm,4.267597343922845
2024-04-11,STK05,Medium,Large,Europe,Financials,-0.02584,0.01914,38.23,21.56,Calm,3.6436205477083212
2024-04-11,STK06,Low,Mid,Asia,Tech,-0.00158,0.02211,16.22,33.55,Calm,2.7862450486872667
2024-04-11,STK07,High,Mid,US,Healthcare,0.03672,0.02046,179.3,14.61,Calm,5.189060380611087
2024-04-11,STK08,Medium,Large,Europe,Healthcare,-0.011,0.01903,43.15,23.09,Calm,3.764682417529437
2024-04-11,STK09,High,Small,Europe,Financials,0.02061,0.02897,144.87,15.12,Calm,4.97583678855356
2024-04-11,STK10,Low,Small,Asia,Industrials,0.04063,0.03126,27.19,36.42,Calm,3.3028492586443794
2024-04-11,STK11,High,Large,Europe,Financials,-0.02928,0.01918,97.53,16.83,Calm,4.580160022983923
2024-04-11,STK12,Medium,Mid,Asia,Tech,0.00364,0.01923,57.01,22.51,Calm,4.043226691043491
2024-04-11,STK13,Low,Mid,US,Tech,-0.04967,0.02651,12.02,35.74,Calm,2.4865719291070616
2024-04-11,STK14,Medium,Mid,US,Healthcare,0.01329,0.02585,33.62,21.84,Calm,3.5151211279804695
2024-04-11,STK15,High,Mid,Asia,Healthcare,0.01436,0.02669,116.29,16.88,Calm,4.756087071304952
2024-04-11,STK16,High,Mid,Asia,Financials,0.01402,0.02286,92.03,16.08,Calm,4.522114610850766
2024-04-11,STK17,Medium,Small,Asia,Tech,0.02222,0.03219,53.52,22.89,Calm,3.9800554158199732
2024-04-11,STK18,Low,Large,Asia,Industrials,-0.01346,0.0195,17.55,32.84,Calm,2.865053949911875
2024-04-11,STK19,High,Large,Europe,Financials,-0.00729,0.02217,84.88,14.12,Calm,4.441238494305727
2024-04-11,STK20,Medium,Small,US,Tech,0.04642,0.03435,64.43,22.64,Calm,4.1655793631505516
2024-04-11,STK21,Medium,Mid,Asia,Industrials,-0.00199,0.02756,36.91,20.64,Calm,3.608482517041907
2024-04-11,STK22,High,Mid,Europe,Industrials,0.04709,0.02688,180.12,14.77,Calm,5.193623295433371
2024-04-11,STK23,Medium,Mid,Europe,Tech,0.01939,0.01682,45.15,19.78,Calm,3.8099902798629945
2024-04-11,STK24,Medium,Small,US,Financials,0.02881,0.0334,62.84,22.76,Calm,4.14059181338742
2024-04-11,STK25,High,Small,Asia,Tech,0.03221,0.03104,79.68,15.4,Calm,4.378018613276343
2024-04-11,STK26,Medium,Small,Europe,Industrials,0.01055,0.02897,35.9,23.87,Calm,3.580737295494233
2024-04-11,STK27,Medium,Large,Asia,Industrials,0.01934,0.01926,33.58,23.8,Calm,3.5139306516493947
2024-04-11,STK28,Medium,Large,US,Tech,-0.0209,0.0185,45.98,21.15,Calm,3.8282065193350356
2024-04-11,STK29,Low,Small,Asia,Industrials,-0.03561,0.03048,14.2,36.82,Calm,2.653241964607215
2024-04-11,STK30,Medium,Small,Asia,Industrials,0.00542,0.02615,74.69,22.17,Calm,4.313346214368975
2024-04-12,STK01,High,Mid,Europe,Healthcare,-0.05046,0.02343,135.79,15.35,Calm,4.911109574710704
2024-04-12,STK02,Medium,Small,Europe,Healthcare,-0.02086,0.03184,54.25,25.71,Calm,3.993602992420569
2024-04-12,STK03,High,Large,Europe,Tech,0.01068,0.01449,94.31,11.71,Calm,4.546587228555794
2024-04-12,STK04,Medium,Mid,US,Healthcare,0.00012,0.01707,44.25,22.1,Calm,3.7898553714539385
2024-04-12,STK05,Medium,Large,Europe,Financials,0.03436,0.02391,32.84,20.96,Calm,3.4916472845842277
2024-04-12,STK06,Low,Mid,Asia,Tech,0.00257,0.02552,20.32,33.13,Calm,3.011605622710281
2024-04-12,STK07,High,Mid,US,Healthcare,0.01054,0.02178,162.8,17.75,Calm,5.09252245356844
2024-04-12,STK08,Medium,Large,Europe,Healthcare,0.03003,0.01931,26.27,20.07,Calm,3.2684276036974484
2024-04-12,STK09,High,Small,Europe,Financials,0.0417,0.02813,110.29,17.45,Calm,4.703113260318055
2024-04-12,STK10,Low,Small,Asia,Industrials,-0.01922,0.03062,17.89,36.33,Calm,2.884241897520628
2024-04-12,STK11,High,Large,Europe,Financials,0.04156,0.0195,134.12,14.25,Calm,4.898734921598028
2024-04-12,STK12,Medium,Mid,Asia,Tech,0.01393,0.02653,66.01,21.1,Calm,4.189806245700679
2024-04-12,STK13,Low,Mid,US,Tech,0.00115,0.02305,21.86,34.41,Calm,3.0846584827483925
2024-04-12,STK14,Medium,Mid,US,Healthcare,0.02479,0.03244,70.74,25.35,Calm,4.259011183777335
2024-04-12,STK15,High,Mid,Asia,Healthcare,-0.03024,0.03051,84.48,19.3,Calm,4.436514819957951
2024-04-12,STK16,High,Mid,Asia,Financials,-0.02714,0.02353,139.23,16.6,Calm,4.936127241921194
2024-04-12,STK17,Medium,Small,Asia,Tech,0.02535,0.02968,50.72,23.46,Calm,3.9263203101289705
2024-04-12,STK18,Low,Large,Asia,Industrials,-0.04087,0.03153,21.99,35.06,Calm,3.09058780456667
2024-04-12,STK19,High,Large,Europe,Financials,0.00915,0.02024,95.65,15.18,Calm,4.560695695886262
2024-04-12,STK20,Medium,Small,US,Tech,-0.00356,0.02983,81.31,22.13,Calm,4.398269010219746
2024-04-12,STK21,Medium,Mid,Asia,Industrials,0.01163,0.02714,61.87,24.18,Calm,4.125035409542898
2024-04-12,STK22,High,Mid,Europe,Industrials,0.02567,0.02837,102.46,17.92,Calm,4.629472478511056
2024-04-12,STK23,Medium,Mid,Europe,Tech,0.02449,0.02976,32.62,23.45,Calm,3.4849255971928677
2024-04-12,STK24,Medium,Small,US,Financials,-0.01341,0.02326,55.98,22.99,Calm,4.0249944840873075
2024-04-12,STK25,High,Small,Asia,Tech,-0.01474,0.02993,92.5,16.75,Calm,4.52720864451838
2024-04-12,STK26,Medium,Small,Europe,Industrials,-0.00826,0.02917,41.16,23.58,Calm,3.717466910965849
2024-04-12,STK27,Medium,Large,Asia,Industrials,-0.01548,0.02684,44.85,23.51,Calm,3.803323588504805
2024-04-12,STK28,Medium,Large,US,Tech,-0.02348,0.01945,32.33,19.78,Calm,3.4759955917373415
2024-04-12,STK29,Low,Small,Asia,Industrials,-0.01744,0.03177,25.91,33.47,Calm,3.2546289945740186
2024-04-12,STK30,Medium,Small,Asia,Industrials,-0.01212,0.02712,46.34,24.41,Calm,3.8360055190042304
2024-04-15,STK01,High,Mid,Europe,Healthcare,0.0042,0.02644,135.68,15.05,Calm,4.910299172043593
2024-04-15,STK02,Medium,Small,Europe,Healthcare,-0.03499,0.02559,54.99,23.02,Calm,4.007151350519723
2024-04-15,STK03,High,Large,Europe,Tech,0.01546,0.0186,117.5,14.58,Calm,4.7664383335842135
2024-04-15,STK04,Medium,Mid,US,Healthcare,-0.02052,0.02351,45.89,23.25,Calm,3.8262472284067424
2024-04-15,STK05,Medium,Large,Europe,Financials,-0.0116,0.01411,22.27,20.95,Calm,3.1032404812692764
2024-04-15,STK06,Low,Mid,Asia,Tech,0.01094,0.02327,12.1,34.64,Calm,2.4932054526026954
2024-04-15,STK07,High,Mid,US,Healthcare,-0.00062,0.01899,134.04,13.22,Calm,4.89813826286911
2024-04-15,STK08,Medium,Large,Europe,Healthcare,-0.01617,0.01986,62.81,20.7,Calm,4.140114296466289
2024-04-15,STK09,High,Small,Europe,Financials,-0.00475,0.0267,141.89,14.77,Calm,4.9550521095192215
2024-04-15,STK10,Low,Small,Asia,Industrials,-0.04985,0.02692,19.29,33.79,Calm,2.9595868269176377
2024-04-15,STK11,High,Large,Europe,Financials,0.00725,0.01964,153.98,11.78,Calm,5.0368227238499035
2024-04-15,STK12,Medium,Mid,Asia,Tech,-0.02389,0.02533,57.45,21.76,Calm,4.050915004294764
2024-04-15,STK13,Low,Mid,US,Tech,-0.00402,0.02232,21.07,33.59,Calm,3.0478502278160975
2024-04-15,STK14,Medium,Mid,US,Healthcare,0.00378,0.01883,55.02,21.07,Calm,4.007696755496428
2024-04-15,STK15,High,Mid,Asia,Healthcare,0.02872,0.02241,184.12,13.79,Calm,5.215587718949041
2024-04-15,STK16,High,Mid,Asia,Financials,-0.00582,0.01987,159.66,15.44,Calm,5.073046554217653
2024-04-15,STK17,Medium,Small,Asia,Tech,-0.01237,0.03306,55.66,23.42,Calm,4.019261756097745
2024-04-15,STK18,Low,Large,Asia,Industrials,-0.00299,0.02147,24.94,31.55,Calm,3.2164729402518906
2024-04-15,STK19,High,Large,Europe,Financials,0.00437,0.01869,106.58,16.89,Calm,4.668895876868636
2024-04-15,STK20,Medium,Small,US,Tech,0.0281,0.02789,66.67,22.31,Calm,4.199755076629969
2024-04-15,STK21,Medium,Mid,Asia,Industrials,0.02681,0.01707,44.19,21.65,Calm,3.7884985191426486
2024-04-15,STK22,High,Mid,Europe,Industrials,-0.01231,0.01976,96.87,15.15,Calm,4.573369873438294
2024-04-15,STK23,Medium,Mid,Europe,Tech,-0.04181,0.02127,61.63,20.36,Calm,4.121148764974151
2024-04-15,STK24,Medium,Small,US,Financials,-0.00718,0.02417,49.62,19.94,Calm,3.9043939782636548
2024-04-15,STK25,High,Small,Asia,Tech,-0.02529,0.0239,182.32,17.57,Calm,5.205763384937429
2024-04-15,STK26,Medium,Small,Europe,Industrials,0.05202,0.02885,38.93,23.55,Calm,3.6617651616223643
2024-04-15,STK27,Medium,Large,Asia,Industrials,0.01911,0.01668,46.08,19.07,Calm,3.830379016387636
2024-04-15,STK28,Medium,Large,US,Tech,-0.00548,0.00829,44.31,17.87,Calm,3.7912103852113983
2024-04-15,STK29,Low,Small,Asia,Industrials,0.0642,0.03067,26.74,33.53,Calm,3.286160571673797
2024-04-15,STK30,Medium,Small,Asia,Industrials,-0.01199,0.02381,68.32,21.75,Calm,4.224202549480315
2024-04-16,STK01,High,Mid,Europe,Healthcare,-0.00835,0.0357,148.33,20.86,Stress,4.999439521335521
2024-04-16,STK02,Medium,Small,Europe,Healthcare,-0.04541,0.03949,42.51,29.26,Stress,3.749739342370699
2024-04-16,STK03,High,Large,Europe,Tech,0.0603,0.03054,156.88,20.61,Stress,5.055481181888091
2024-04-16,STK04,Medium,Mid,US,Healthcare,0.02379,0.02917,64.77,26.66,Stress,4.170842533194826
2024-04-16,STK05,Medium,Large,Europe,Financials,-0.02526,0.03395,55.27,28.44,Stress,4.012230265845171
2024-04-16,STK06,Low,Mid,Asia,Tech,-0.00087,0.03764,14.4,43.3,Stress,2.667228206581955
2024-04-16,STK07,High,Mid,US,Healthcare,0.04455,0.03434,132.85,21.51,Stress,4.8892206722058225
2024-04-16,STK08,Medium,Large,Europe,Healthcare,0.02614,0.0415,78.14,29.16,Stress,4.358502089626924
2024-04-16,STK09,High,Small,Europe,Financials,-0.00277,0.04382,111.73,23.03,Stress,4.716085246559246
2024-04-16,STK10,Low,Small,Asia,Industrials,0.02533,0.04422,15.4,43.13,Stress,2.7343675094195836
2024-04-16,STK11,High,Large,Europe,Financials,0.0751,0.03193,200.62,18.94,Stress,5.301412571455339
2024-04-16,STK12,Medium,Mid,Asia,Tech,-0.03538,0.03119,34.68,28.24,Stress,3.546163151912341
2024-04-16,STK13,Low,Mid,US,Tech,-0.03006,0.03568,22.62,40.3,Stress,3.1188344706879745
2024-04-16,STK14,Medium,Mid,US,Healthcare,-0.00669,0.0371,53.21,30.5,Stress,3.9742463486082777
2024-04-16,STK15,High,Mid,Asia,Healthcare,-0.04177,0.03291,92.33,21.51,Stress,4.525369115784536
2024-04-16,STK16,High,Mid,Asia,Financials,0.04484,0.03175,160.65,18.65,Stress,5.0792280855618674
2024-04-16,STK17,Medium,Small,Asia,Tech,0.03232,0.04228,56.97,29.28,Stress,4.042524813492304
2024-04-16,STK18,Low,Large,Asia,Industrials,-0.0535,0.03179,19.41,40.09,Stress,2.9657883971809187
2024-04-16,STK19,High,Large,Europe,Financials,-9e-05,0.0269,106.41,20.28,Stress,4.6672995574536404
2024-04-16,STK20,Medium,Small,US,Tech,-0.00512,0.04495,45.77,32.32,Stress,3.8236288546655506
2024-04-16,STK21,Medium,Mid,Asia,Industrials,-0.02074,0.03297,63.42,27.67,Stress,4.149779269110201
2024-04-16,STK22,High,Mid,Europe,Industrials,-0.01482,0.03593,136.31,21.93,Stress,4.914931703582751
2024-04-16,STK23,Medium,Mid,Europe,Tech,-0.03253,0.03189,58.69,26.6,Stress,4.072269354570243
2024-04-16,STK24,Medium,Small,US,Financials,-0.02182,0.04108,69.2,30.11,Stress,4.237000862623624
2024-04-16,STK25,High,Small,Asia,Tech,0.03196,0.04009,165.06,20.22,Stress,5.106309044164538
2024-04-16,STK26,Medium,Small,Europe,Industrials,0.07851,0.03618,40.43,28.79,Stress,3.6995720836526793
2024-04-16,STK27,Medium,Large,Asia,Industrials,-0.06859,0.03683,68.73,29.14,Stress,4.230185785133514
2024-04-16,STK28,Medium,Large,US,Tech,0.005,0.03227,50.21,26.94,Stress,3.916214210046614
2024-04-16,STK29,Low,Small,Asia,Industrials,0.00303,0.04039,28.63,38.97,Stress,3.354455119110024
2024-04-16,STK30,Medium,Small,Asia,Industrials,-0.04376,0.03916,51.99,30.16,Stress,3.9510513923956245
2024-04-17,STK01,High,Mid,Europe,Healthcare,-0.00527,0.03409,119.37,21.18,Stress,4.782227913106947
2024-04-17,STK02,Medium,Small,Europe,Healthcare,-0.02348,0.03842,57.7,29.08,Stress,4.055257173514054
2024-04-17,STK03,High,Large,Europe,Tech,0.00518,0.03549,156.2,21.4,Stress,5.051137237405586
2024-04-17,STK04,Medium,Mid,US,Healthcare,-0.03945,0.03164,51.64,27.32,Stress,3.944296565978442
2024-04-17,STK05,Medium,Large,Europe,Financials,-0.01813,0.03188,50.76,27.37,Stress,3.927108642846187
2024-04-17,STK06,Low,Mid,Asia,Tech,-0.06976,0.0436,19.52,40.66,Stress,2.9714395809849465
2024-04-17,STK07,High,Mid,US,Healthcare,0.04732,0.037,196.66,21.25,Stress,5.28147634935201
2024-04-17,STK08,Medium,Large,Europe,Healthcare,0.00596,0.03295,54.94,27.65,Stress,4.006241680667128
2024-04-17,STK09,High,Small,Europe,Financials,-0.00755,0.04335,155.5,23.25,Stress,5.0466457316192885
2024-04-17,STK10,Low,Small,Asia,Industrials,0.02519,0.04667,24.53,44.46,Stress,3.199896858270398
2024-04-17,STK11,High,Large,Europe,Financials,0.02267,0.03154,144.68,21.9,Stress,4.974524407083897
2024-04-17,STK12,Medium,Mid,Asia,Tech,-0.00238,0.03551,48.43,29.36,Stress,3.880119456415138
2024-04-17,STK13,Low,Mid,US,Tech,0.0324,0.0338,45.01,36.69,Stress,3.806884687304841
2024-04-17,STK14,Medium,Mid,US,Healthcare,-0.03093,0.03213,59.52,30.69,Stress,4.086312390524837
2024-04-17,STK15,High,Mid,Asia,Healthcare,0.02878,0.03255,140.18,20.12,Stress,4.942927311072179
2024-04-17,STK16,High,Mid,Asia,Financials,-0.05984,0.03312,165.81,19.54,Stress,5.110842554513281
2024-04-17,STK17,Medium,Small,Asia,Tech,-0.06125,0.04004,38.92,32.38,Stress,3.6615082573178044
2024-04-17,STK18,Low,Large,Asia,Industrials,-0.04192,0.02761,25.55,37.28,Stress,3.2406373166497136
2024-04-17,STK19,High,Large,Europe,Financials,-0.00771,0.03684,109.61,22.37,Stress,4.696928611227632
2024-04-17,STK20,Medium,Small,US,Tech,-0.01396,0.04285,64.66,29.49,Stress,4.169142772297287
2024-04-17,STK21,Medium,Mid,Asia,Industrials,0.0687,0.03404,69.46,26.51,Stress,4.240751047315928
2024-04-17,STK22,High,Mid,Europe,Industrials,-0.04212,0.03245,140.49,19.72,Stress,4.9451363118635605
2024-04-17,STK23,Medium,Mid,Europe,Tech,-0.03142,0.0321,45.19,27.56,Stress,3.810875823423188
2024-04-17,STK24,Medium,Small,US,Financials,-0.01682,0.04281,47.36,29.9,Stress,3.8577779905757503
2024-04-17,STK25,High,Small,Asia,Tech,-0.06263,0.0437,148.57,24.09,Stress,5.001056227649261
2024-04-17,STK26,Medium,Small,Europe,Industrials,0.01979,0.03729,41.84,31.22,Stress,3.7338528197566676
2024-04-17,STK27,Medium,Large,Asia,Industrials,-0.02493,0.02814,50.02,25.78,Stress,3.912422925449473
2024-04-17,STK28,Medium,Large,US,Tech,0.04014,0.0321,53.6,30.26,Stress,3.9815490680767565
2024-04-17,STK29,Low,Small,Asia,Industrials,0.02669,0.04465,27.25,42.09,Stress,3.305053521109253
2024-04-17,STK30,Medium,Small,Asia,Industrials,0.01041,0.03968,86.58,29.67,Stress,4.461068842013835
2024-04-18,STK01,High,Mid,Europe,Healthcare,-0.00511,0.02742,84.55,18.99,Calm,4.4373430753445895
2024-04-18,STK02,Medium,Small,Europe,Healthcare,0.01568,0.02398,41.01,20.48,Calm,3.713815939403968
2024-04-18,STK03,High,Large,Europe,Tech,-0.01014,0.01509,126.21,14.22,Calm,4.837947186270539
2024-04-18,STK04,Medium,Mid,US,Healthcare,0.05508,0.0214,35.74,21.54,Calm,3.576270509731282
2024-04-18,STK05,Medium,Large,Europe,Financials,-0.00088,0.02054,46.33,20.54,Calm,3.835789699428557
2024-04-18,STK06,Low,Mid,Asia,Tech,-0.02154,0.02259,17.83,34.65,Calm,2.8808824318750488
2024-04-18,STK07,High,Mid,US,Healthcare,0.01409,0.01933,132.73,12.59,Calm,4.888316989638111
2024-04-18,STK08,Medium,Large,Europe,Healthcare,-0.0306,0.01816,31.34,21.5,Calm,3.444895236927875
2024-04-18,STK09,High,Small,Europe,Financials,0.03244,0.03028,113.71,19.45,Calm,4.7336513476366315
2024-04-18,STK10,Low,Small,Asia,Industrials,-0.03056,0.02502,11.95,35.04,Calm,2.4807312783775197
2024-04-18,STK11,High,Large,Europe,Financials,-0.00675,0.02368,120.69,16.44,Calm,4.7932252746298065
2024-04-18,STK12,Medium,Mid,Asia,Tech,0.00675,0.02166,49.1,22.82,Calm,3.893859034800475
2024-04-18,STK13,Low,Mid,US,Tech,-0.00867,0.01903,29.7,31.38,Calm,3.391147045808654
2024-04-18,STK14,Medium,Mid,US,Healthcare,0.00137,0.01371,58.01,19.11,Calm,4.060615409477973
2024-04-18,STK15,High,Mid,Asia,Healthcare,0.00972,0.02099,104.79,14.28,Calm,4.65195834748685
2024-04-18,STK16,High,Mid,Asia,Financials,-0.0019,0.02412,114.21,16.64,Calm,4.738038859062516
2024-04-18,STK17,Medium,Small,Asia,Tech,0.00621,0.02669,52.02,21.17,Calm,3.9516282600205055
2024-04-18,STK18,Low,Large,Asia,Industrials,-0.00238,0.01358,15.31,29.51,Calm,2.7285062096695922
2024-04-18,STK19,High,Large,Europe,Financials,0.05418,0.02303,117.51,15.94,Calm,4.7665234363458495
2024-04-18,STK20,Medium,Small,US,Tech,2e-05,0.02942,40.88,23.24,Calm,3.7106409458954492
2024-04-18,STK21,Medium,Mid,Asia,Industrials,0.02084,0.0203,43.05,22.53,Calm,3.7623622308737397
2024-04-18,STK22,High,Mid,Europe,Industrials,0.01034,0.01726,98.62,13.19,Calm,4.59127408079598
2024-04-18,STK23,Medium,Mid,Europe,Tech,-0.01066,0.02563,97.27,21.05,Calm,4.577490616881349
2024-04-18,STK24,Medium,Small,US,Financials,-0.01244,0.02997,41.74,23.94,Calm,3.7314599016490546
2024-04-18,STK25,High,Small,Asia,Tech,0.02585,0.02034,124.79,14.12,Calm,4.826632324519763
2024-04-18,STK26,Medium,Small,Europe,Industrials,-0.05901,0.02822,36.17,23.58,Calm,3.5882300459640066
2024-04-18,STK27,Medium,Large,Asia,Industrials,0.01344,0.01457,58.02,18.93,Calm,4.060787778693258
2024-04-18,STK28,Medium,Large,US,Tech,0.01176,0.0123,46.59,18.39,Calm,3.8413859258287055
2024-04-18,STK29,Low,Small,Asia,Industrials,-0.01112,0.03022,23.25,37.29,Calm,3.1463051320333655
2024-04-18,STK30,Medium,Small,Asia,Industrials,0.02424,0.03221,38.13,23.61,Calm,3.6410013738694724
2024-04-19,STK01,High,Mid,Europe,Healthcare,-0.00252,0.04234,144.41,25.14,Stress,4.972656476138474
2024-04-19,STK02,Medium,Small,Europe,Healthcare,-0.03304,0.04679,65.42,30.77,Stress,4.180828022110238
2024-04-19,STK03,High,Large,Europe,Tech,-0.00315,0.03804,139.77,22.19,Stress,4.939998214496815
2024-04-19,STK04,Medium,Mid,US,Healthcare,-0.07753,0.0454,51.56,30.99,Stress,3.9427461780709865
2024-04-19,STK05,Medium,Large,Europe,Financials,0.00395,0.03649,67.88,29.63,Stress,4.217741440366026
2024-04-19,STK06,Low,Mid,Asia,Tech,0.04281,0.04349,27.66,43.58,Stress,3.319987326236612
2024-04-19,STK07,High,Mid,US,Healthcare,0.03009,0.04533,134.95,23.17,Stress,4.9049043394640135
2024-04-19,STK08,Medium,Large,Europe,Healthcare,0.0758,0.03896,85.29,30.55,Stress,4.446057214331018
2024-04-19,STK09,High,Small,Europe,Financials,0.01494,0.04848,149.09,23.88,Stress,5.004550150440307
2024-04-19,STK10,Low,Small,Asia,Industrials,0.02121,0.04496,24.29,43.02,Stress,3.190064743014081
2024-04-19,STK11,High,Large,Europe,Financials,0.0069,0.03633,177.88,18.7,Stress,5.1811091656424955
2024-04-19,STK12,Medium,Mid,Asia,Tech,0.07452,0.04423,91.93,31.27,Stress,4.521027417875663
2024-04-19,STK13,Low,Mid,US,Tech,-0.00013,0.04113,23.06,42.65,Stress,3.138099514840913
2024-04-19,STK14,Medium,Mid,US,Healthcare,0.02022,0.03827,50.64,28.25,Stress,3.9247417778359206
2024-04-19,STK15,High,Mid,Asia,Healthcare,0.02053,0.04066,128.67,22.82,Stress,4.857250987196899
2024-04-19,STK16,High,Mid,Asia,Financials,0.04101,0.04296,106.14,22.81,Stress,4.664758977399749
2024-04-19,STK17,Medium,Small,Asia,Tech,0.06881,0.0425,66.05,32.29,Stress,4.190412030968334
2024-04-19,STK18,Low,Large,Asia,Industrials,-0.09066,0.03883,27.51,43.65,Stress,3.3145495749364833
2024-04-19,STK19,High,Large,Europe,Financials,0.04367,0.03523,174.07,21.28,Stress,5.1594575171646175
2024-04-19,STK20,Medium,Small,US,Tech,-0.0243,0.0465,59.53,31.3,Stress,4.086480387165299
2024-04-19,STK21,Medium,Mid,Asia,Industrials,0.03716,0.03898,61.64,28.54,Stress,4.121311010451915
